Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00049103 -1.50000 10.06070 0.8208146691 2.4257920387    0.755  2.689  3.6666  1.246    7  0.000  0.478    11.28     8.33     5.80     4.52     3.66  3    -1e-30      0.00 7.421e-01 2.574e-01 7.741e-05 3.332e-05 2.160e-04 -1.000 4.940e-04 -1.951 -1.856 -1.313 -2.558
0.00049103 -1.50000 10.06070 0.8208217621 2.4257943770    0.755  2.732  3.6632  1.189    7  0.000  0.469    12.74     9.24     6.40     5.00     4.04  2    -1e-30      0.00 7.421e-01 2.574e-01 7.593e-05 3.513e-05 2.159e-04 -1.000 4.941e-04 -2.060 -1.953 -1.393 -2.668
0.00049103 -1.50000 10.06070 0.8208286166 2.4257966366    0.755  2.776  3.6598  1.131    7  0.000  0.461    14.38    10.24     7.06     5.52     4.47  2    -1e-30      0.00 7.420e-01 2.575e-01 7.468e-05 3.667e-05 2.159e-04 -1.000 4.941e-04 -2.169 -2.050 -1.472 -2.777
0.00049103 -1.50000 10.06070 0.8208348155 2.4257986800    0.755  2.818  3.6565  1.075    7  0.000  0.454    16.20    11.33     7.78     6.09     4.93  2    -1e-30      0.00 7.419e-01 2.576e-01 7.360e-05 3.800e-05 2.159e-04 -1.000 4.941e-04 -2.276 -2.141 -1.546 -2.881
0.00049103 -1.50000 10.06070 0.8208399415 2.4258003697    0.755  2.857  3.6533  1.024    7  0.000  0.449    18.09    12.45     8.51     6.67     5.40  2    -1e-30      0.00 7.418e-01 2.577e-01 7.273e-05 3.907e-05 2.158e-04 -1.000 4.941e-04 -2.373 -2.225 -1.616 -2.975
0.00049103 -1.50000 10.06070 0.8208442926 2.4258018040    0.755  2.895  3.6502  0.973    7  0.000  0.445    20.13    13.63     9.28     7.28     5.90  2    -1e-30      0.00 7.417e-01 2.578e-01 7.200e-05 3.997e-05 2.157e-04 -1.000 4.939e-04 -2.468 -2.305 -1.682 -3.065
0.00049103 -1.50000 10.06070 0.8208479881 2.4258030221    0.755  2.935  3.6470  0.921    7  0.000  0.441    22.50    14.99    10.16     7.99     6.47  2    -1e-30      0.00 7.415e-01 2.580e-01 7.132e-05 4.081e-05 2.156e-04 -1.000 4.939e-04 -2.567 -2.387 -1.747 -3.158
0.00049103 -1.50000 10.06070 0.8208515048 2.4258041813    0.755  2.980  3.6433  0.861    7  0.000  0.437    25.56    16.70    11.27     8.87     7.19  1    -1e-30      0.00 7.414e-01 2.581e-01 7.068e-05 4.162e-05 2.155e-04 -1.000 4.941e-04 -2.680 -2.480 -1.821 -3.263
0.00049103 -1.50000 10.06070 0.8208550215 2.4258053405    0.755  3.028  3.6392  0.796    7  0.000  0.434    29.32    18.77    12.60     9.93     8.06  1    -1e-30      0.00 7.413e-01 2.582e-01 7.016e-05 4.232e-05 2.152e-04 -1.000 4.941e-04 -2.801 -2.579 -1.900 -3.376
0.00049103 -1.50000 10.06070 0.8208581805 2.4258063818    0.755  3.084  3.6345  0.722    7  0.000  0.432    34.32    21.47    14.32    11.31     9.18  1    -1e-30      0.00 7.412e-01 2.583e-01 6.976e-05 4.291e-05 2.150e-04 -1.000 4.941e-04 -2.939 -2.689 -1.985 -3.502
0.00049103 -1.50000 10.06070 0.8208591938 2.4258067158    0.755  3.110  3.6322  0.686    7  0.000  0.432    37.05    22.91    15.24    12.05     9.78  1    -1e-30      0.00 7.412e-01 2.583e-01 6.964e-05 4.310e-05 2.149e-04 -1.000 4.941e-04 -3.006 -2.741 -2.025 -3.563
0.00049103 -1.50000 10.06070 0.8208594918 2.4258068140    0.755  3.118  3.6315  0.676    7  0.000  0.432    37.87    23.34    15.51    12.27     9.96  1    -1e-30      0.00 7.412e-01 2.583e-01 6.961e-05 4.315e-05 2.149e-04 -1.000 4.941e-04 -3.025 -2.756 -2.036 -3.580
0.00049103 -1.50000 10.06070 0.8208597302 2.4258068926    0.755  3.127  3.6307  0.663    7  0.000  0.431    38.91    23.88    15.85    12.55    10.18  1    -1e-30      0.00 7.412e-01 2.583e-01 6.955e-05 4.325e-05 2.148e-04 -1.000 4.940e-04 -3.049 -2.775 -2.050 -3.602
0.00049103 -1.50000 10.06070 0.8208602071 2.4258070498    0.755  3.157  3.6281  0.623    7  0.000  0.430    42.35    25.66    16.98    13.45    10.92  1    -1e-30      0.00 7.410e-01 2.585e-01 6.911e-05 4.408e-05 2.144e-04 -1.000 4.941e-04 -3.122 -2.832 -2.093 -3.668
0.00049103 -1.50000 10.06070 0.8208604455 2.4258071284    0.755  3.173  3.6267  0.601    7  0.548  0.428    44.39    26.72    17.65    13.99    11.35  1    -1e-30      0.00 7.409e-01 2.587e-01 6.872e-05 4.483e-05 2.139e-04 -1.000 4.940e-04 -3.163 -2.863 -2.117 -3.704
0.00049103 -1.50000 10.06070 0.8208605051 2.4258071480    0.755  3.411  3.6097  0.296    8  0.548  0.391    84.97    46.40    29.90    23.89    19.42  1 -1.21e-06      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.757 -3.327 -2.465 -4.234
0.00049103 -1.50000 10.06070 0.8208605647 2.4258071677    0.754  3.263  3.6195  0.482    8  0.548  0.391    57.16    33.12    21.67    17.23    13.99  1 -6.15e-07      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.388 -3.039 -2.250 -3.906
0.00049103 -1.50000 10.06070 0.8208606243 2.4258071873    0.753  3.120  3.6324  0.676    8  0.549  0.391    37.81    23.31    15.49    12.25     9.94  1 -3.14e-07      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.031 -2.767 -2.050 -3.589
0.00049103 -1.50000 10.06070 0.8208608031 2.4258072463    0.752  2.926  3.6500  0.940    8  0.549  0.391    21.60    14.47     9.83     7.72     6.26  2 -1.22e-07      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -2.546 -2.381 -1.753 -3.144
0.00049103 -1.50000 10.06070 0.8208609819 2.4258073052    0.750  2.932  3.6494  0.930    8  0.549  0.391    22.03    14.72     9.98     7.85     6.36  2 -1.27e-07      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -2.561 -2.393 -1.762 -3.158
0.00049103 -1.50000 10.06070 0.8208612800 2.4258074034    0.747  3.030  3.6405  0.796    8  0.549  0.391    29.28    18.74    12.58     9.92     8.04  1 -2.07e-07      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -2.804 -2.589 -1.914 -3.383
0.00049103 -1.50000 10.06070 0.8208615780 2.4258075017    0.744  3.181  3.6267  0.588    8  0.549  0.391    45.56    27.28    18.00    14.28    11.59  1 -4.36e-07      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.182 -2.882 -2.134 -3.723
0.00049103 -1.50000 10.06070 0.8208619356 2.4258076195    0.740  3.311  3.6148  0.408    8  0.550  0.391    66.73    37.71    24.52    19.55    15.88  1 -8.13e-07      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.507 -3.122 -2.301 -4.006
0.00049103 -1.50000 10.06070 0.8208624125 2.4258077767    0.736  3.397  3.6069  0.288    8  0.550  0.391    86.01    46.75    30.10    24.08    19.57  1 -1.23e-06      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.721 -3.272 -2.396 -4.186
0.00049103 -1.50000 10.06070 0.8208628893 2.4258079339    0.731  3.444  3.6025  0.221    8  0.551  0.391    99.20    52.73    33.76    27.06    22.00  1 -1.55e-06      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.839 -3.352 -2.445 -4.284
0.00049103 -1.50000 10.06070 0.8208634257 2.4258081107    0.726  3.468  3.6002  0.184    8  0.551  0.391   107.20    56.27    35.91    28.82    23.43  1 -1.77e-06      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.900 -3.392 -2.467 -4.333
0.00049103 -1.50000 10.06070 0.8208640218 2.4258083072    0.720  3.484  3.5986  0.158    8  0.552  0.391   113.02    58.79    37.44    30.07    24.45  1 -1.95e-06      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 -3.940 -3.417 -2.480 -4.365
0.00049103 -1.50000 10.06070 0.8208663464 2.4258090734    0.553 -9.999  4.0000  1.708    9  0.554  0.000     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.294e-01 2.702e-01 6.302e-05 5.854e-05 2.150e-04 -1.000 3.648e-04 29.767 30.048 30.042 30.044
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.00049103 -1.50000 10.07918 0.0900000036 1.0816895926    0.090 -3.183  3.4750  5.427    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.32e-17      0.00 7.480e-01 2.515e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 12.727 13.616 15.503 12.349
0.00049103 -1.50000 10.07918 0.0951625109 1.1293775492    0.095 -3.030  3.4969  5.386    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.73e-17      0.00 7.471e-01 2.524e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 12.344 13.115 14.661 11.930
0.00049103 -1.50000 10.07918 0.1000000015 1.1711064122    0.100 -2.893  3.5163  5.349    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-16      0.00 7.462e-01 2.533e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 12.004 12.670 13.985 11.556
0.00049103 -1.50000 10.07918 0.1199999973 1.3193154249    0.120 -2.608  3.5474  5.266    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.08e-16      0.00 7.436e-01 2.559e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 11.289 11.794 12.849 10.783
0.00049103 -1.50000 10.07918 0.1400000006 1.4384526719    0.140 -2.426  3.5627  5.213    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.12e-16      0.00 7.416e-01 2.579e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 10.835 11.267 12.226 10.301
0.00049103 -1.50000 10.07918 0.1599999964 1.5372931554    0.160 -2.284  3.5729  5.170    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.25e-16      0.00 7.402e-01 2.593e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 10.480 10.868 11.771 9.929
0.00049103 -1.50000 10.07918 0.2000000179 1.6938791367    0.200 -2.062  3.5862  5.098    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.88e-16      0.00 7.391e-01 2.605e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.942e-04 9.926 10.262 11.101 9.359
0.00049103 -1.50000 10.07918 0.2500000000 1.8403257998    0.250 -1.859  3.5973  5.036    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.2e-16      0.00 7.390e-01 2.605e-01 8.883e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.416 9.712 10.502 8.838
0.00049103 -1.50000 10.07918 0.3000000417 1.9529140366    0.300 -1.703  3.6058  4.993    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-15      0.00 7.392e-01 2.603e-01 8.882e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 9.028 9.295 10.049 8.441
0.00049103 -1.50000 10.07918 0.3204099834 1.9920695008    0.320 -1.650  3.6089  4.981    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-15      0.00 7.392e-01 2.603e-01 8.880e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.895 9.150 9.892 8.305
0.00049103 -1.50000 10.07918 0.3499999940 2.0434174644    0.350 -1.578  3.6131  4.964    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.85e-15      0.00 7.392e-01 2.603e-01 8.879e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.714 8.956 9.682 8.121
0.00049103 -1.50000 10.07918 0.3961760402 2.1132008531    0.396 -1.445  3.6236  4.927    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-15      0.00 7.495e-01 2.500e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.383 8.591 9.276 7.782
0.00049103 -1.50000 10.07918 0.4000000060 2.1185024399    0.400 -1.435  3.6244  4.924    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.52e-15      0.00 7.503e-01 2.492e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.357 8.562 9.244 7.756
0.00049103 -1.50000 10.07918 0.4110081494 2.1334035934    0.411 -1.395  3.6288  4.913    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-15      0.00 7.503e-01 2.492e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 8.256 8.448 9.114 7.653
0.00049103 -1.50000 10.07918 0.4500000179 2.1822809362    0.450 -1.260  3.6432  4.876    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.75e-15      0.00 7.504e-01 2.491e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 7.921 8.069 8.682 7.310
0.00049103 -1.50000 10.07918 0.5000000000 2.2374541529    0.500 -1.064  3.6693  4.830    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.89e-15      0.00 7.504e-01 2.491e-01 8.884e-05 2.397e-05 2.174e-04 -1.000 4.941e-04 7.431 7.504 8.030 6.813
0.00049103 -1.50000 10.07918 0.5500000715 2.2836583126    0.550 -0.850  3.6942  4.757    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-14      0.00 7.849e-01 2.147e-01 7.737e-05 2.089e-05 1.895e-04 -1.000 3.968e-04 6.894 6.909 7.365 6.278
0.00049103 -1.50000 10.07918 0.6000000238 2.3211213258    0.600 -0.640  3.7220  4.696    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.67e-14      0.00 7.957e-01 2.039e-01 7.395e-05 1.998e-05 1.814e-04 -1.000 3.949e-04 6.370 6.343 6.735 5.771
0.00049103 -1.50000 10.07918 0.6111643910 2.3285295201    0.611 -0.591  3.7289  4.683    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-14      0.00 7.985e-01 2.011e-01 7.306e-05 1.973e-05 1.792e-04 -1.000 3.953e-04 6.248 6.214 6.590 5.657
0.00049103 -1.50000 10.07918 0.6223424077 2.3356413771    0.622 -0.542  3.7358  4.669    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 8.014e-01 1.982e-01 7.213e-05 1.949e-05 1.770e-04 -1.000 3.956e-04 6.125 6.086 6.448 5.543
0.00049103 -1.50000 10.07918 0.6331586242 2.3422488529    0.633 -0.494  3.7424  4.655    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-14      0.00 8.044e-01 1.952e-01 7.120e-05 1.924e-05 1.748e-04 -1.000 3.958e-04 6.005 5.963 6.312 5.433
0.00049103 -1.50000 10.07918 0.6432126164 2.3481620754    0.643 -0.449  3.7483  4.641    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -2e-16      0.00 8.073e-01 1.923e-01 7.030e-05 1.900e-05 1.726e-04 -1.000 3.956e-04 5.893 5.849 6.186 5.332
0.00049103 -1.50000 10.07918 0.6499999762 2.3520353107    0.650 -0.419  3.7523  4.631    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-14      0.00 8.093e-01 1.903e-01 6.966e-05 1.884e-05 1.711e-04 -1.000 3.955e-04 5.817 5.772 6.101 5.264
0.00049103 -1.50000 10.07918 0.6590403318 2.3570520148    0.659 -0.378  3.7572  4.615    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.19e-14      0.00 8.126e-01 1.870e-01 6.862e-05 1.856e-05 1.686e-04 -1.000 3.960e-04 5.714 5.670 5.988 5.172
0.00049103 -1.50000 10.07918 0.6711241603 2.3635154931    0.671 -0.322  3.7635  4.593    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.68e-14      0.00 8.173e-01 1.823e-01 6.714e-05 1.816e-05 1.651e-04 -1.000 3.950e-04 5.575 5.531 5.836 5.048
0.00049103 -1.50000 10.07918 0.6822245121 2.3692214712    0.682 -0.270  3.7692  4.570    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-14      0.00 8.219e-01 1.777e-01 6.569e-05 1.778e-05 1.616e-04 -1.000 3.832e-04 5.444 5.402 5.696 4.931
0.00049103 -1.50000 10.07918 0.6928078532 2.3744663364    0.693 -0.218  3.7746  4.547    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-14      0.00 8.266e-01 1.731e-01 6.422e-05 1.739e-05 1.581e-04 -1.000 3.107e-04 5.315 5.275 5.559 4.816
0.00049103 -1.50000 10.07918 0.6999999881 2.3779266974    0.700 -0.182  3.7781  4.529    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.35e-14      0.00 8.299e-01 1.698e-01 6.317e-05 1.711e-05 1.556e-04 -1.000 2.974e-04 5.225 5.186 5.463 4.735
0.00049103 -1.50000 10.07918 0.7033694386 2.3795198793    0.703 -0.165  3.7797  4.521    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1  -5.6e-14      0.00 8.319e-01 1.678e-01 6.251e-05 1.694e-05 1.542e-04 -1.000 2.979e-04 5.182 5.144 5.418 4.696
0.00049103 -1.50000 10.07918 0.7130144238 2.3839847565    0.713 -0.114  3.7842  4.494    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -6.46e-14      0.00 8.375e-01 1.622e-01 6.062e-05 1.648e-05 1.500e-04 -1.000 2.974e-04 5.055 5.019 5.285 4.581
0.00049103 -1.50000 10.07918 0.7214795947 2.3877905609    0.721 -0.067  3.7880  4.467    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.37e-14      0.00 8.424e-01 1.573e-01 5.901e-05 1.608e-05 1.465e-04 -1.000 2.972e-04 4.938 4.904 5.162 4.474
0.00049103 -1.50000 10.07918 0.7298372984 2.3914486200    0.729 -0.019  3.7916  4.438    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -8.47e-14      0.00 8.470e-01 1.526e-01 5.750e-05 1.571e-05 1.433e-04 -1.000 3.297e-04 4.816 4.783 5.035 4.362
0.00049103 -1.50000 10.07918 0.7370150089 2.3945141750    0.737  0.025  3.7946  4.410    1  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -9.61e-14      0.00 8.509e-01 1.488e-01 5.629e-05 1.542e-05 1.407e-04 -1.000 3.209e-04 4.707 4.675 4.921 4.261
0.00049103 -1.50000 10.07918 0.7439681292 2.3974190356    0.743  0.070  3.7974  4.381    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.32e-15      0.00 8.545e-01 1.452e-01 5.521e-05 1.516e-05 1.384e-04 -1.000 3.019e-04 4.595 4.564 4.805 4.156
0.00049103 -1.50000 10.07918 0.7500000000 2.3998889087    0.749  0.111  3.7997  4.353    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-13      0.00 8.574e-01 1.423e-01 5.435e-05 1.495e-05 1.365e-04 -1.000 2.980e-04 4.493 4.462 4.699 4.060
0.00049103 -1.50000 10.07918 0.7557943463 2.4022188784    0.755  0.152  3.8019  4.324    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-13      0.00 8.588e-01 1.409e-01 5.414e-05 1.490e-05 1.361e-04 -1.000 2.977e-04 4.390 4.360 4.593 3.963
0.00049103 -1.50000 10.07918 0.7623471618 2.4048048199    0.762  0.201  3.8042  4.287    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-13      0.00 8.602e-01 1.395e-01 5.393e-05 1.484e-05 1.357e-04 -1.000 2.960e-04 4.267 4.236 4.465 3.844
0.00049103 -1.50000 10.07918 0.7683432102 2.4071266550    0.767  0.250  3.8060  4.249    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-13      0.00 8.613e-01 1.384e-01 5.379e-05 1.481e-05 1.355e-04 -1.000 3.154e-04 4.145 4.114 4.340 3.726
0.00049103 -1.50000 10.07918 0.7739286423 2.4092523088    0.773  0.298  3.8072  4.209    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.21e-13      0.00 8.611e-01 1.385e-01 5.402e-05 1.488e-05 1.361e-04 -1.000 3.374e-04 4.024 3.992 4.216 3.608
0.00049103 -1.50000 10.07918 0.7777552605 2.4106883593    0.777  0.333  3.8078  4.179    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.48e-13      0.00 8.607e-01 1.389e-01 5.425e-05 1.494e-05 1.367e-04 -1.000 3.512e-04 3.938 3.905 4.128 3.523
0.00049103 -1.50000 10.07918 0.7792152762 2.4112319998    0.778  0.347  3.8077  4.164    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.61e-13      0.00 8.605e-01 1.391e-01 5.435e-05 1.497e-05 1.369e-04 -1.000 3.540e-04 3.901 3.868 4.091 3.486
0.00049103 -1.50000 10.07918 0.7848983407 2.4133259747    0.784  0.408  3.8064  4.101    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-13      0.00 8.598e-01 1.398e-01 5.473e-05 1.508e-05 1.379e-04 -1.000 3.651e-04 3.750 3.715 3.939 3.331
0.00049103 -1.50000 10.07918 0.7892271876 2.4148977286    0.788  0.462  3.8032  4.038    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-13      0.00 8.593e-01 1.404e-01 5.503e-05 1.516e-05 1.387e-04 -1.000 3.735e-04 3.616 3.580 3.809 3.189
0.00049103 -1.50000 10.07918 0.7899657488 2.4151639141    0.789  0.472  3.8023  4.025    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.06e-13      0.00 8.592e-01 1.405e-01 5.508e-05 1.517e-05 1.388e-04 -1.000 3.749e-04 3.591 3.555 3.784 3.162
0.00049103 -1.50000 10.07918 0.7906665206 2.4154159512    0.789  0.482  3.8012  4.010    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-13      0.00 8.591e-01 1.406e-01 5.512e-05 1.518e-05 1.389e-04 -1.000 3.762e-04 3.564 3.528 3.760 3.133
0.00049103 -1.50000 10.07918 0.7930153608 2.4162569921    0.792  0.519  3.7964  3.955    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-13      0.00 8.588e-01 1.408e-01 5.528e-05 1.523e-05 1.393e-04 -1.000 3.807e-04 3.472 3.433 3.673 3.029
0.00049103 -1.50000 10.07918 0.7948046327 2.4168938358    0.793  0.552  3.7908  3.901    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.57e-13      0.00 8.583e-01 1.414e-01 5.551e-05 1.529e-05 1.399e-04 -1.000 3.842e-04 3.391 3.352 3.600 2.936
0.00049103 -1.50000 10.07918 0.7962012291 2.4173886304    0.795  0.580  3.7839  3.845    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.36e-13      0.00 8.566e-01 1.430e-01 5.610e-05 1.545e-05 1.414e-04 -1.000 3.869e-04 3.319 3.278 3.538 2.848
0.00049103 -1.50000 10.07918 0.7973241806 2.4177850310    0.796  0.605  3.7770  3.793    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.14e-13      0.00 8.407e-01 1.589e-01 6.116e-05 1.683e-05 1.538e-04 -1.000 3.893e-04 3.257 3.216 3.488 2.770
0.00049103 -1.50000 10.07918 0.7982643247 2.4181159146    0.797  0.628  3.7700  3.743    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -7.97e-13      0.00 8.189e-01 1.807e-01 6.775e-05 1.861e-05 1.697e-04 -1.000 3.938e-04 3.200 3.159 3.444 2.699
0.00049103 -1.50000 10.07918 0.7990920544 2.4184064929    0.797  0.651  3.7630  3.693    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -5.72e-13      0.00 8.001e-01 1.995e-01 7.323e-05 2.007e-05 1.828e-04 -1.000 3.991e-04 3.143 3.103 3.400 2.628
0.00049103 -1.50000 10.07918 0.7998251915 2.4186632866    0.798  0.676  3.7566  3.643    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1  -8.7e-13      0.00 7.867e-01 2.129e-01 7.705e-05 2.110e-05 1.920e-04 -1.000 4.143e-04 3.080 3.042 3.351 2.553
0.00049103 -1.50000 10.07918 0.8000000119 2.4187244405    0.798  0.683  3.7551  3.629    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-12      0.00 7.844e-01 2.152e-01 7.771e-05 2.127e-05 1.935e-04 -1.000 4.221e-04 3.062 3.024 3.336 2.533
0.00049103 -1.50000 10.07918 0.8003829718 2.4188582962    0.799  0.699  3.7518  3.600    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-12      0.00 7.793e-01 2.203e-01 7.915e-05 2.166e-05 1.970e-04 -1.000 4.398e-04 3.022 2.986 3.304 2.487
0.00049103 -1.50000 10.07918 0.8009545803 2.4190578164    0.799  0.731  3.7473  3.551    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-12      0.00 7.741e-01 2.254e-01 8.060e-05 2.204e-05 2.005e-04 -1.000 4.572e-04 2.944 2.909 3.236 2.402
0.00049103 -1.50000 10.07918 0.8015203476 2.4192549754    0.800  0.768  3.7436  3.499    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-12      0.00 7.705e-01 2.291e-01 8.161e-05 2.231e-05 2.028e-04 -1.000 3.961e-04 2.849 2.817 3.151 2.302
0.00049103 -1.50000 10.07918 0.8017037511 2.4193188194    0.800  0.783  3.7427  3.480    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-12      0.00 7.696e-01 2.300e-01 8.185e-05 2.237e-05 2.034e-04 -1.000 4.273e-04 2.812 2.780 3.116 2.263
0.00049103 -1.50000 10.07918 0.8021959066 2.4194899760    0.800  0.824  3.7402  3.430    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-12      0.00 7.671e-01 2.324e-01 8.244e-05 2.253e-05 2.049e-04 -1.000 4.850e-04 2.710 2.680 3.020 2.158
0.00049103 -1.50000 10.07918 0.8027342558 2.4196769209    0.801  0.873  3.7379  3.372    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.13e-12      0.00 7.647e-01 2.348e-01 8.297e-05 2.267e-05 2.061e-04 -1.000 4.471e-04 2.588 2.560 2.905 2.034
